0 0 3 0.004621174354181142
0 0 8 0.0046601310197221645
0 1 3 0.004737699130277435
0 1 8 0.004664380507488485
0 2 3 0.004737699130277435
0 2 8 0.004664380507488485
0 3 3 0.004793681279112871
0 3 8 0.004811584529212507
0 4 3 0.004858418061483912
0 4 8 0.004811584529212507
0 5 3 0.004874915451521234
0 5 8 0.004865116078036374
0 6 3 0.005018680784471028
0 6 8 0.004866112053569858
0 7 3 0.005019295191128183
0 7 8 0.005024380078937002
0 8 3 0.005071375668139444
0 8 8 0.005074224355602557
0 9 3 0.0051633908856083734
0 9 8 0.005130961529150214
0 10 3 0.005185885781012497
0 10 8 0.005130961529150214
0 11 3 0.005217994092625975
0 11 8 0.00516472069809144
0 12 3 0.005336697605525413
0 13 3 0.005397922649314792
0 14 3 0.005423887889521425
0 14 8 0.005441375897123075
0 15 3 0.005511398514286083
0 15 8 0.005457901782055326
0 16 3 0.005567059454614193
0 16 8 0.005553661559135457
0 17 3 0.0056141168196192845
0 17 8 0.005553661559135457
0 18 3 0.005627783282915787
0 18 8 0.005741102614225422
0 19 3 0.005720587449836101
0 19 8 0.005741102614225422
0 20 3 0.005844526831310056
0 20 8 0.00586043171879843
0 21 3 0.005930430091944226
0 21 8 0.005944518815722353
0 22 3 0.005930430091944226
0 22 8 0.005947520288030788
0 23 3 0.006011470322706774
0 23 8 0.005982911799566456
0 24 3 0.006092744312581592
0 24 8 0.0060638529278809515
0 25 3 0.006182240697282579
0 25 8 0.006131653644133974
0 26 3 0.006230762481966392
0 26 8 0.006203259948320198
0 27 3 0.00628043152996034
0 27 8 0.006235214265166643
0 28 3 0.006336098296095133
0 28 8 0.006307393506495268
0 29 3 0.006422380885718416
0 29 8 0.006379660828327738
0 30 3 0.006517063840977961
0 30 8 0.00664751828122887
0 31 3 0.006675571179985247
0 31 8 0.00664751828122887
0 32 3 0.006675571179985247
0 32 8 0.00664751828122887
0 33 3 0.006773022131364753
0 33 8 0.006719591427027156
0 34 3 0.006773022131364753
0 34 8 0.006751132913788428
0 35 3 0.006844086709279948
0 35 8 0.006839661302792484
0 36 3 0.006974321403798725
0 36 8 0.006909982229361066
0 37 3 0.006974321403798725
0 37 8 0.006978129041744445
0 38 3 0.0070339291615752
0 38 8 0.006978129041744445
0 39 3 0.007138493233003424
0 39 8 0.0070105208864476125
0 40 3 0.007165293361657028
0 40 8 0.0071015763781046015
0 41 3 0.00726277778499207
0 42 3 0.00726277778499207
0 42 8 0.0072406784203695425
0 43 3 0.007359825509434527
0 43 8 0.0072406784203695425
0 44 3 0.0074144495590974585
0 44 8 0.007323204756534549
0 45 3 0.007423929834691578
0 46 3 0.007480779097791096
0 46 8 0.007482909679388911
0 47 3 0.00764527369145582
0 47 8 0.007482909679388911
0 48 3 0.007750707196963633
0 48 8 0.007592710194646935
0 49 3 0.007750707196963633
0 49 8 0.0076532673691240526
0 50 3 0.007750707196963633
0 50 8 0.0076532673691240526
0 51 3 0.007847030766049567
0 51 8 0.00779100244527998
0 52 3 0.00792814487266686
0 52 8 0.00779100244527998
0 53 3 0.007978396598866549
0 54 3 0.00801257602176057
0 55 3 0.008103389891445252
0 55 8 0.00800634381865021
0 56 3 0.00810486766490887
0 57 3 0.008227270440910175
0 57 8 0.008111451693360743
0 58 3 0.008227270440910175
0 58 8 0.008111451693360743
0 59 3 0.008249767871386798
0 59 8 0.008272253660144623
0 60 3 0.008376647214619289
0 60 8 0.008274317944942348
0 61 3 0.008376647214619289
0 61 8 0.008314635260294554
0 62 3 0.00859985156309471
0 63 3 0.00859985156309471
0 63 8 0.008583229029042908
0 64 3 0.008722257220405448
0 64 8 0.008583229029042908
0 65 3 0.008722257220405448
0 65 8 0.008666204713595322
0 66 3 0.008722257220405448
0 66 8 0.008666204713595322
0 67 3 0.00881688704720562
0 68 3 0.00894190289399758
0 69 3 0.009025566752067614
0 69 8 0.008935823399102191
0 70 3 0.009055242704830746
0 70 8 0.008981604527145979
0 71 3 0.009141542313202904
0 71 8 0.009074698612267295
0 72 3 0.009150031943827427
0 72 8 0.009074698612267295
0 73 3 0.009233905747021074
0 73 8 0.009129812530411634
0 74 3 0.009276980927630917
0 74 8 0.009190120521682027
0 75 3 0.009362912779281097
0 75 8 0.009228690511710885
0 76 3 0.00938675754292874
0 76 8 0.009315277220064228
0 77 3 0.009539907308981497
0 77 8 0.009564894838101311
0 78 3 0.009556000669226412
0 78 8 0.009596358614736053
0 79 3 0.009629486867936915
0 79 8 0.009596358614736053
0 80 3 0.00963064739783838
0 80 8 0.00960105472413181
0 81 3 0.009704634570802855
0 81 8 0.00973855203201446
0 82 3 0.009836030054968
0 82 8 0.009838884312129053
0 83 3 0.009923761209032751
0 83 8 0.00986235646092301
0 84 3 0.009991604262643878
0 84 8 0.009923742032630214
0 85 3 0.009991604262643878
0 85 8 0.00997672229223169
0 86 3 0.01005587375359318
0 86 8 0.009990545489917135
0 87 3 0.010117729504813757
0 87 8 0.010124034206926792
0 88 3 0.010309551450804507
0 88 8 0.010128816633875024
0 89 3 0.010309551450804507
0 89 8 0.010283167040258244
0 90 3 0.010483752165954383
0 90 8 0.01036225793347505
0 91 3 0.010483752165954383
0 91 8 0.010440101750880405
0 92 3 0.010483752165954383
0 92 8 0.010575341679433187
0 93 3 0.010843268702577758
0 93 8 0.010575341679433187
0 94 3 0.010884790107586736
0 94 8 0.010575341679433187
0 95 3 0.010884790107586736
0 95 8 0.010734909437456782
0 96 3 0.010884790107586736
0 96 8 0.01074461864106723
0 97 3 0.010884790107586736
0 97 8 0.01074461864106723
