11 0 3 0.004387523924046098
11 0 8 0.004412707036247766
11 1 3 0.004648603380531331
11 1 8 0.004578080691884289
11 2 3 0.004899973808772029
11 2 8 0.0048345709291541155
11 3 3 0.005006206095444392
11 3 8 0.0050555687820214995
11 4 3 0.005179173592618469
11 4 8 0.0051813797105105495
11 5 3 0.005309334176396559
11 5 8 0.005283975209344877
11 6 3 0.005442463070495101
11 6 8 0.0054052142572324725
11 7 3 0.005642874815623978
11 8 3 0.005811438918827973
11 9 3 0.005848723414076025
11 10 3 0.005914808220246443
11 11 3 0.0059947145343497345
11 12 3 0.006071644412633928
11 13 3 0.006152175867869017
11 14 3 0.0062455608527993865
11 15 3 0.006327897862021807
11 16 3 0.006398695589110019
11 17 3 0.006505818876053693
11 18 3 0.0065915878073144795
11 19 3 0.006661360108641092
11 20 3 0.006733894705483852
11 21 3 0.0068086588144212765
11 22 3 0.0069188391130543024
11 23 3 0.007000458485725648
11 24 3 0.007090836259860791
11 25 3 0.0072046696982108385
11 26 3 0.0073050913457548055
11 27 3 0.007371262881694281
11 28 3 0.007455191646162617
11 29 3 0.007533521046294838
11 30 3 0.007637170593796839
11 31 3 0.007731811309841326
11 32 3 0.007874489369554233
11 33 3 0.007975042859972194
11 34 3 0.008147797857432833
11 35 3 0.008229408699113917
11 36 3 0.008328203783351789
11 37 3 0.008479086598890394
11 38 3 0.008595268340546898
11 39 3 0.008675816290346767
11 40 3 0.008809175168956985
11 41 3 0.008866800898281017
11 42 3 0.008963037799781276
11 43 3 0.009143715946546487
11 44 3 0.009230035976645299
11 45 3 0.00937415526434571
11 46 3 0.00944357843103044
11 47 3 0.009568267749137455
11 48 3 0.009686004314061573
11 49 3 0.0097911267772321
11 50 3 0.009870561349403268
11 51 3 0.00998378707681996
11 52 3 0.010078259793544042
11 53 3 0.010225743347523688
11 54 3 0.01029735993821377
11 55 3 0.010490703300595313
11 56 3 0.010590895800994371
11 57 3 0.010654336906463219
11 58 3 0.010820397513734004
11 59 3 0.010888534000042983
11 60 3 0.011022538985108464
11 61 3 0.011190921653032567
11 62 3 0.011286502010244477
11 63 3 0.011491170649991587
11 64 3 0.011609336842512967
11 65 3 0.011703515595347233
11 66 3 0.011806055674128207
11 67 3 0.011899133654719318
11 68 3 0.012092034818711548
11 69 3 0.012294764475998058
11 70 3 0.012406018087867926
11 71 3 0.012544255818839589
11 72 3 0.01262558191166899
11 73 3 0.012762226545780731
11 74 3 0.01293168205937879
11 75 3 0.013066175404589314
11 76 3 0.013238610473814603
11 77 3 0.013369947556591256
11 78 3 0.013560793387044714
11 79 3 0.013720490090039597
11 80 3 0.013897371275617958
11 81 3 0.01400702837367714
11 82 3 0.01419824252231213
11 83 3 0.014439426641704174
11 84 3 0.014570276567674723
11 85 3 0.014682220439696086
11 86 3 0.014855837144127023
11 87 3 0.015034416990190709
11 88 3 0.015236307830442603
11 89 3 0.015482090349806996
11 90 3 0.015629837451826677
11 91 3 0.015763426388130768
11 92 3 0.01593749719302621
11 93 3 0.016115265927893543
11 94 3 0.016316966392788377
11 95 3 0.016448597233087517
11 96 3 0.016730530922380166
11 97 3 0.01688855448721532
11 98 3 0.017085719790337836
11 99 3 0.01727114785513507
11 100 3 0.01749313718816754
11 101 3 0.017685855512410104
11 102 3 0.017860783201799877
11 103 3 0.01803610815537102
11 104 3 0.01819049325000123
11 105 3 0.018374356926087985
11 106 3 0.018537324466144246
11 107 3 0.018781258451617922
11 108 3 0.018934693240221845
