1 0 35
1 1 35
1 2 33
1 3 33
1 4 38
1 5 40
1 6 21
1 7 28
1 8 29
1 9 22
1 10 25
1 11 34
1 12 21
1 13 24
1 14 22
1 15 18
1 16 23
1 17 19
1 18 19
1 19 22
1 20 16
1 21 12
1 22 19
1 23 12
1 24 19
1 25 11
1 26 23
1 27 14
1 28 21
1 29 21
1 30 18
1 31 9
1 32 11
1 33 7
1 34 14
1 35 10
1 36 16
1 37 3
1 38 4
1 39 6
1 40 4
1 41 5
1 42 8
1 43 7
1 44 11
1 45 10
1 46 7
1 47 11
1 48 10
1 49 11
1 50 17
1 51 9
1 52 11
1 53 5
1 54 8
1 55 4
1 56 9
1 57 3
1 58 6
1 59 4
1 60 5
1 61 4
1 62 7
1 63 6
1 64 4
1 65 4
1 66 3
1 67 0
1 68 1
1 69 3
1 70 1
1 71 0
1 72 1
1 73 4
1 74 2
1 75 1
1 76 4
1 77 0
1 78 2
1 79 1
1 80 4
1 81 1
1 82 5
1 83 2
1 84 5
1 85 6
1 86 1
1 87 10
1 88 10
1 89 5
1 90 3
1 91 6
1 92 2
1 93 8
1 94 5
1 95 5
1 96 5
1 97 9
1 98 7
1 99 6
1 100 6
1 101 8
1 102 6
1 103 7
1 104 9
1 105 7
1 106 9
1 107 7
1 108 4
1 109 6
1 110 9
1 111 6
1 112 11
1 113 9
1 114 8
1 115 5
1 116 2
1 117 5
1 118 6
1 119 3
1 120 1
1 121 1
1 122 1
1 123 3
1 124 4
1 125 3
1 126 1
1 127 2
1 128 1
1 129 2
1 130 1
1 131 1
1 132 0
1 133 0
1 134 0
1 135 1
1 136 0
1 137 2
1 138 2
1 139 2
1 140 1
1 141 0
1 142 2
1 143 1
1 144 2
1 145 3
1 146 1
1 147 1
1 148 0
1 149 1
1 150 2
1 151 0
1 152 0
1 153 0
1 154 0
1 155 0
1 156 0
1 157 0
1 158 2
1 159 0
1 160 0
1 161 0
1 162 0
1 163 0
1 164 0
1 165 0
1 166 0
1 167 0
1 168 0
1 169 0
1 170 0
1 171 0
1 172 0
1 173 0
1 174 0
1 175 0
1 176 0
1 177 0
1 178 0
1 179 0
1 180 0
1 181 0
1 182 0
1 183 0
1 184 0
1 185 0
1 186 0
1 187 0
1 188 0
1 189 0
1 190 0
1 191 0
1 192 0
1 193 0
1 194 0
1 195 0
1 196 0
1 197 0
1 198 0
1 199 0
1 200 0
1 201 0
1 202 0
1 203 1
1 204 0
1 205 0
1 206 0
1 207 0
1 208 0
1 209 0
1 210 0
1 211 1
1 212 0
1 213 0
1 214 0
1 215 1
1 216 1
1 217 0
1 218 1
1 219 1
1 220 1
1 221 0
1 222 1
1 223 1
1 224 1
1 225 0
1 226 2
1 227 2
1 228 1
1 229 4
1 230 5
1 231 6
1 232 4
1 233 8
1 234 10
1 235 5
1 236 6
1 237 8
1 238 7
1 239 7
1 240 16
1 241 9
1 242 10
1 243 11
1 244 9
1 245 14
1 246 19
1 247 17
1 248 26
1 249 13
1 250 29
1 251 31
1 252 26
1 253 20
1 254 34
1 255 37
1 256 36
1 257 50
1 258 52
1 259 43
1 260 47
1 261 45
1 262 41
1 263 31
1 264 40
1 265 46
1 266 49
1 267 49
1 268 41
1 269 50
1 270 39
1 271 37
